Date,Open,High,Low,Close,Adj Close,Volume
2023-07-31,30.100000,30.350000,30.100000,30.350000,29.305180,469
2023-08-01,31.000000,31.000000,31.000000,31.000000,29.932804,132
2023-08-02,31.000000,31.000000,31.000000,31.000000,29.932804,195
2023-08-03,31.000000,31.000000,30.299999,30.350000,29.305180,694
2023-08-04,30.350000,31.500000,30.350000,31.500000,30.415592,10099
2023-08-07,31.990000,31.990000,31.500000,31.500000,30.415592,2927
2023-08-08,31.200001,31.500000,31.200001,31.200001,30.125919,2533
2023-08-09,31.200001,31.200001,31.200001,31.200001,30.125919,0
2023-08-10,31.200001,31.400000,31.200001,31.200001,30.125919,5973
2023-08-11,31.200001,31.200001,30.500000,31.200001,30.125919,3329
2023-08-14,31.000000,31.000000,30.500000,30.500000,29.450018,2768
2023-08-15,31.969999,31.980000,30.500000,30.500000,29.450018,2445
2023-08-16,30.500000,31.000000,30.500000,30.500000,29.450018,63046
2023-08-17,31.000000,31.000000,30.500000,30.549999,29.498295,3057
2023-08-18,30.500000,30.510000,30.500000,30.510000,29.459671,4594
2023-08-21,30.600000,31.200001,30.600000,30.610001,29.556231,2576
2023-08-22,30.610001,30.610001,30.610001,30.610001,29.556231,0
2023-08-23,30.610001,30.610001,30.610001,30.610001,29.556231,225
2023-08-24,30.650000,31.200001,30.650000,31.200001,30.125919,2856
2023-08-25,31.200001,31.200001,31.200001,31.200001,30.125919,0
2023-08-28,30.809999,30.809999,30.809999,30.809999,29.749344,310
2023-08-29,31.000000,31.200001,31.000000,31.000000,29.932804,3249
2023-08-30,31.000000,31.000000,31.000000,31.000000,29.932804,0
2023-08-31,30.750000,31.000000,30.600000,31.000000,29.932804,6414
2023-09-01,31.000000,31.000000,31.000000,31.000000,29.932804,0
2023-09-05,30.500000,30.510000,30.500000,30.510000,29.459671,2110
2023-09-06,30.700001,30.700001,30.700001,30.700001,29.643131,1936
2023-09-07,30.160000,30.160000,30.160000,30.160000,29.121721,2278
2023-09-08,30.160000,30.160000,29.000000,29.000000,28.001656,5248
2023-09-11,30.000000,30.000000,30.000000,30.000000,28.967228,4288
2023-09-12,30.000000,31.000000,30.000000,31.000000,29.932804,37644
2023-09-13,31.000000,31.000000,30.000000,30.000000,28.967228,4904
2023-09-14,30.100000,31.000000,30.100000,31.000000,29.932804,549
2023-09-15,30.150000,30.200001,30.150000,30.200001,29.160345,27019
2023-09-18,30.200001,30.200001,30.150000,30.150000,29.112066,1500
2023-09-19,30.000000,30.000000,30.000000,30.000000,28.967228,1010
2023-09-20,30.150000,30.150000,30.150000,30.150000,29.112066,157
2023-09-21,30.150000,30.350000,30.150000,30.350000,29.305180,5383
2023-09-22,30.350000,30.350000,30.350000,30.350000,29.305180,0
2023-09-25,30.350000,30.350000,30.350000,30.350000,29.305180,3027
2023-09-26,30.350000,30.350000,30.350000,30.350000,29.305180,4000
2023-09-27,30.000000,30.000000,29.799999,30.000000,28.967228,1638
2023-09-28,30.000000,30.350000,30.000000,30.350000,29.305180,3887
2023-09-29,30.500000,30.500000,30.400000,30.500000,29.450018,626
2023-10-02,30.000000,30.299999,30.000000,30.000000,28.967228,15255
2023-10-03,30.010000,30.010000,30.000000,30.000000,28.967228,62973
2023-10-04,30.000000,30.000000,29.799999,29.799999,28.774115,1501
2023-10-05,29.799999,29.809999,29.250000,29.809999,28.783772,3116
2023-10-06,29.809999,29.809999,29.799999,29.799999,28.774115,438
2023-10-09,29.799999,29.799999,29.799999,29.799999,28.774115,0
2023-10-10,29.799999,29.799999,29.700001,29.700001,28.677559,8065
2023-10-11,29.510000,29.559999,29.500000,29.549999,28.532721,5024
2023-10-12,29.549999,29.600000,29.160000,29.160000,28.156147,2511
2023-10-13,29.160000,29.200001,29.150000,29.150000,28.146490,6802
2023-10-16,30.450001,30.450001,30.450001,30.450001,29.401739,1325
2023-10-17,30.450001,30.450001,30.450001,30.450001,29.401739,23128
2023-10-18,30.000000,30.450001,30.000000,30.450001,29.401739,32252
2023-10-19,31.000000,31.049999,30.000000,30.299999,29.256901,16419
2023-10-20,30.000000,30.809999,30.000000,30.809999,29.749344,47591
2023-10-23,31.000000,31.000000,31.000000,31.000000,29.932804,1324
2023-10-24,30.980000,30.980000,30.610001,30.610001,29.556231,1670
2023-10-25,30.900000,30.900000,30.200001,30.200001,29.160345,20489
2023-10-26,30.200001,30.500000,30.200001,30.200001,29.160345,14451
2023-10-27,30.250000,30.250000,30.100000,30.100000,29.063787,10688
2023-10-30,30.500000,31.000000,30.500000,31.000000,29.932804,7721
2023-10-31,30.799999,31.000000,30.700001,31.000000,29.932804,25543
2023-11-01,31.000000,31.000000,31.000000,31.000000,29.932804,0
2023-11-02,30.799999,30.799999,30.500000,30.500000,29.450018,1459
2023-11-03,30.100000,30.500000,30.100000,30.500000,29.450018,4558
2023-11-06,30.500000,30.500000,30.500000,30.500000,29.450018,55
2023-11-07,30.500000,30.500000,30.500000,30.500000,29.450018,1335
2023-11-08,30.500000,30.500000,30.500000,30.500000,29.450018,0
2023-11-09,30.500000,30.500000,30.500000,30.500000,29.450018,0
2023-11-10,30.500000,30.500000,30.500000,30.500000,29.450018,1025
2023-11-13,30.450001,30.450001,30.450001,30.450001,29.401739,5016
2023-11-14,30.799999,31.100000,30.799999,31.100000,30.029362,7360
2023-11-15,31.500000,31.500000,31.000000,31.000000,29.932804,8555
2023-11-16,31.000000,31.000000,31.000000,31.000000,29.932804,3345
2023-11-17,31.900000,32.000000,30.500000,30.500000,29.450018,16049
2023-11-20,31.000000,31.000000,30.750000,31.000000,29.932804,15572
2023-11-21,31.500000,31.750000,31.100000,31.750000,30.656984,5224
2023-11-22,31.799999,32.000000,31.500000,31.799999,30.705261,19150
2023-11-24,31.799999,31.799999,31.190001,31.200001,30.125919,8091
2023-11-27,31.500000,31.500000,31.500000,31.500000,30.415592,139
2023-11-28,31.500000,31.850000,31.500000,31.850000,30.753544,1187
2023-11-29,31.129999,32.500000,31.129999,32.500000,32.100964,31366
2023-11-30,31.799999,32.000000,31.219999,31.219999,30.836679,35750
2023-12-01,31.250000,31.320000,31.250000,31.320000,30.935452,13099
2023-12-04,31.000000,31.100000,30.900000,31.100000,30.718153,6050
2023-12-05,30.600000,30.770000,30.500000,30.600000,30.224293,5197
2023-12-06,30.700001,31.000000,30.700001,31.000000,30.619381,1076
2023-12-07,31.000000,31.969999,30.799999,30.799999,30.421837,6428
2023-12-08,30.799999,30.799999,30.799999,30.799999,30.421837,0
2023-12-11,30.600000,30.660000,30.200001,30.500000,30.125521,7670
2023-12-12,30.500000,30.500000,30.500000,30.500000,30.125521,634
2023-12-13,30.500000,30.660000,30.500000,30.500000,30.125521,6407
2023-12-14,31.000000,31.500000,31.000000,31.299999,30.915697,23607
2023-12-15,31.700001,32.099998,31.700001,32.000000,31.607103,12904
2023-12-18,32.000000,32.099998,32.000000,32.049999,31.656488,10846
2023-12-19,32.299999,33.799999,32.299999,33.790001,33.375126,10323
2023-12-20,33.799999,34.400002,33.799999,34.099998,33.681316,12670
2023-12-21,34.000000,34.500000,34.000000,34.500000,34.076408,29708
2023-12-22,34.400002,35.000000,34.400002,35.000000,34.570271,9615
2023-12-26,35.099998,36.099998,35.049999,36.099998,35.656761,7899
2023-12-27,36.000000,36.099998,35.000000,35.700001,35.261677,4295
2023-12-28,36.000000,36.000000,35.000000,35.500000,35.064129,17217
2023-12-29,35.209999,37.500000,35.209999,36.500000,36.051853,223090
2024-01-02,36.500000,36.500000,36.500000,36.500000,36.051853,13441
2024-01-03,36.500000,36.599998,36.500000,36.599998,36.150623,4189
2024-01-04,36.599998,36.990002,36.599998,36.990002,36.535839,2817
2024-01-05,36.500000,36.500000,36.500000,36.500000,36.051853,59
2024-01-08,36.700001,37.009998,36.700001,37.009998,36.555588,9128
2024-01-09,37.000000,37.150002,37.000000,37.150002,36.693874,7044
2024-01-10,37.200001,39.500000,37.200001,39.500000,39.015018,104626
2024-01-11,39.000000,39.000000,39.000000,39.000000,38.521156,2701
2024-01-12,39.000000,39.029999,39.000000,39.029999,38.550789,6734
2024-01-16,39.060001,39.500000,39.060001,39.500000,39.015018,34991
2024-01-17,39.490002,39.799999,39.490002,39.799999,39.311333,9116
2024-01-18,39.900002,39.900002,39.500000,39.500000,39.015018,2929
2024-01-19,39.450001,40.500000,39.400002,40.500000,40.002739,44500
2024-01-22,40.000000,40.000000,40.000000,40.000000,39.508881,11412
2024-01-23,40.000000,40.500000,40.000000,40.349998,39.854580,2003
2024-01-24,40.250000,40.250000,40.009998,40.009998,39.518753,16365
2024-01-25,40.000000,40.000000,39.900002,40.000000,39.508881,12631
2024-01-26,40.000000,40.000000,40.000000,40.000000,39.508881,6008
2024-01-29,41.000000,41.000000,40.500000,40.500000,40.002739,3063
2024-01-30,40.099998,40.900002,40.000000,40.900002,40.397831,33448
2024-01-31,40.700001,40.700001,40.700001,40.700001,40.200287,65
2024-02-01,40.150002,40.150002,39.500000,39.500000,39.015018,1306
2024-02-02,39.000000,39.000000,38.000000,38.000000,37.533436,953
2024-02-05,38.000000,38.500000,38.000000,38.500000,38.027298,21801
2024-02-06,39.000000,39.000000,38.509998,38.509998,38.037170,1303
2024-02-07,38.599998,39.000000,38.599998,39.000000,38.521156,1277
2024-02-08,39.799999,39.799999,39.799999,39.799999,39.311333,299
2024-02-09,39.000000,39.000000,39.000000,39.000000,38.521156,176
2024-02-12,39.000000,39.000000,39.000000,39.000000,38.521156,0
2024-02-13,39.000000,39.000000,39.000000,39.000000,38.521156,0
2024-02-14,39.000000,39.000000,39.000000,39.000000,38.521156,0
2024-02-15,39.000000,39.000000,39.000000,39.000000,38.521156,0
2024-02-16,39.000000,39.000000,38.700001,38.700001,38.224842,389
2024-02-20,38.700001,38.700001,38.700001,38.700001,38.224842,0
2024-02-21,38.700001,38.700001,38.700001,38.700001,38.224842,0
2024-02-22,38.700001,38.700001,38.700001,38.700001,38.224842,0
2024-02-23,38.700001,38.700001,38.700001,38.700001,38.224842,0
2024-02-26,38.700001,38.700001,38.700001,38.700001,38.224842,0
2024-02-27,38.700001,38.700001,38.700001,38.700001,38.224842,0
2024-02-28,38.700001,38.700001,38.700001,38.700001,38.224842,0
2024-02-29,38.700001,38.700001,38.700001,38.700001,38.224842,0
2024-03-01,38.700001,38.700001,38.700001,38.700001,38.224842,0
2024-03-04,38.700001,38.700001,38.700001,38.700001,38.224842,0
2024-03-05,38.700001,38.700001,38.700001,38.700001,38.224842,0
2024-03-06,38.700001,38.700001,38.700001,38.700001,38.224842,0
2024-03-07,39.000000,39.150002,39.000000,39.150002,38.669315,6186
2024-03-08,39.150002,39.150002,39.150002,39.150002,38.669315,0
2024-03-11,39.599998,40.000000,39.599998,40.000000,39.508881,1277
2024-03-12,39.599998,40.000000,39.599998,40.000000,39.508881,1277
2024-03-13,39.599998,39.599998,39.599998,39.599998,39.113789,142
2024-03-14,39.599998,39.599998,39.599998,39.599998,39.113789,0
2024-03-15,40.299999,41.500000,40.299999,41.500000,40.990463,10171
2024-03-18,41.500000,41.500000,41.500000,41.500000,40.990463,0
2024-03-19,41.500000,41.500000,41.500000,41.500000,40.990463,0
2024-03-20,41.500000,41.500000,41.500000,41.500000,40.990463,0
2024-03-21,41.500000,41.500000,41.500000,41.500000,40.990463,0
2024-03-22,41.480000,41.480000,41.400002,41.400002,40.891693,5309
2024-03-25,41.400002,41.400002,41.400002,41.400002,40.891693,0
2024-03-26,41.400002,41.400002,41.400002,41.400002,40.891693,0
2024-03-27,41.400002,41.400002,41.400002,41.400002,40.891693,0
2024-03-28,41.400002,41.400002,41.400002,41.400002,40.891693,0
2024-04-01,39.900002,39.900002,39.200001,39.200001,38.718704,1380
2024-04-02,39.900002,39.900002,39.200001,39.200001,38.718704,1380
2024-04-03,39.150002,39.150002,38.520000,38.520000,38.047050,1372
2024-04-04,39.299999,39.299999,38.799999,38.799999,38.323612,10859
2024-04-05,39.000000,39.000000,38.000000,38.000000,37.533436,8992
2024-04-08,33.500000,33.500000,32.200001,32.200001,31.804649,140154
2024-04-09,32.250000,33.049999,32.250000,33.049999,32.644211,158946
2024-04-10,34.000000,35.700001,34.000000,35.700001,35.261677,40977
2024-04-11,35.700001,36.000000,35.700001,36.000000,35.557991,7927
2024-04-12,37.000000,37.000000,34.900002,34.900002,34.471500,21445
2024-04-15,35.000000,35.000000,34.500000,34.500000,34.500000,17454
2024-04-16,34.650002,34.650002,34.009998,34.009998,34.009998,1435
2024-04-17,34.849998,35.500000,34.849998,35.500000,35.500000,82497
2024-04-18,35.500000,35.500000,35.500000,35.500000,35.500000,0
2024-04-19,37.000000,37.000000,37.000000,37.000000,37.000000,74397
2024-04-22,37.000000,38.000000,37.000000,38.000000,38.000000,56442
2024-04-23,38.000000,38.000000,38.000000,38.000000,38.000000,34710
2024-04-24,38.099998,38.099998,38.000000,38.000000,38.000000,166167
2024-04-25,38.200001,38.439999,38.200001,38.439999,38.439999,16798
2024-04-26,38.450001,38.450001,38.150002,38.150002,38.150002,7581
2024-04-29,38.150002,38.150002,38.020000,38.020000,38.020000,1805
2024-04-30,38.500000,38.500000,37.889999,37.889999,37.889999,3185
2024-05-01,null,null,null,null,null,null
2024-05-02,37.889999,38.290001,37.889999,38.290001,38.290001,44919
2024-05-03,38.290001,39.000000,38.290001,39.000000,39.000000,8511
2024-05-06,40.000000,40.000000,39.020000,39.020000,39.020000,27697
2024-05-07,39.000000,39.000000,38.020000,38.020000,38.020000,8280
2024-05-08,38.000000,38.000000,38.000000,38.000000,38.000000,1130
2024-05-09,38.750000,40.000000,38.750000,40.000000,40.000000,15792
2024-05-10,40.000000,40.009998,40.000000,40.009998,40.009998,29793
2024-05-13,40.000000,40.599998,40.000000,40.599998,40.599998,4277
2024-05-14,40.799999,42.000000,40.799999,42.000000,42.000000,27956
2024-05-15,42.000000,42.000000,42.000000,42.000000,42.000000,6076
2024-05-16,42.000000,42.000000,41.910000,41.910000,41.910000,534
2024-05-17,41.900002,42.200001,41.900002,42.200001,42.200001,4493
2024-05-20,41.200001,42.000000,41.200001,42.000000,42.000000,5206
2024-05-21,42.029999,42.529999,42.029999,42.529999,42.529999,3755
2024-05-22,42.000000,42.000000,41.900002,41.900002,41.900002,16145
2024-05-23,41.900002,41.900002,41.500000,41.500000,41.500000,15289
2024-05-24,41.500000,41.500000,41.500000,41.500000,41.500000,12254
2024-05-28,41.750000,41.750000,41.689999,41.689999,41.689999,4442
2024-05-29,41.750000,41.750000,41.750000,41.750000,41.750000,200
2024-05-30,41.750000,41.750000,41.000000,41.000000,41.000000,3019
2024-05-31,41.150002,41.150002,40.500000,40.500000,40.500000,14142
2024-06-03,40.500000,40.500000,39.799999,39.799999,39.799999,3755
2024-06-04,null,null,null,null,null,null
