Date,Open,High,Low,Close,Adj Close,Volume
2024-03-25,27.090000,27.280001,26.459999,26.459999,25.282429,15500
2024-03-26,26.370001,26.420000,25.680000,25.740000,24.594471,56000
2024-03-27,25.820000,25.910000,23.879999,23.900000,22.836359,242600
2024-03-28,23.980000,25.080000,23.799999,23.809999,22.750364,316000
2024-04-01,24.090000,24.459999,23.754999,23.850000,22.788584,218100
2024-04-02,23.719999,24.129999,23.719999,23.900000,22.836359,209800
2024-04-03,23.900000,24.193001,23.670000,23.860001,22.798140,313900
2024-04-04,23.940001,24.209999,23.379999,23.500000,22.454161,243200
2024-04-05,23.540001,23.809999,23.070000,23.100000,22.071962,164500
2024-04-08,23.290001,23.299999,23.070000,23.080000,22.052853,215800
2024-04-09,23.250000,23.250000,23.000000,23.110001,22.081518,182900
2024-04-10,23.000000,24.120001,22.940001,24.120001,23.046570,123700
2024-04-11,24.270000,24.450001,23.580000,23.590000,22.540155,219700
2024-04-12,23.799999,23.900000,22.805000,22.940001,21.919083,188200
2024-04-15,23.080000,23.459999,22.240000,22.299999,21.307564,169700
2024-04-16,22.430000,22.770000,21.750000,22.469999,21.469999,162300
2024-04-17,21.100000,21.280001,20.559999,21.150000,21.150000,263200
2024-04-18,21.230000,21.700001,21.135000,21.680000,21.680000,165800
2024-04-19,21.500000,21.889999,21.235001,21.260000,21.260000,127200
2024-04-22,21.340000,21.830000,21.090000,21.830000,21.830000,99200
2024-04-23,21.850000,22.219999,21.750000,21.920000,21.920000,269000
2024-04-24,21.980000,22.100000,21.780001,21.959999,21.959999,87700
2024-04-25,21.879999,21.940001,21.469999,21.480000,21.480000,63800
2024-04-26,21.410000,21.799999,21.410000,21.629999,21.629999,129300
2024-04-29,21.590000,22.309999,21.590000,22.000000,22.000000,145600
2024-04-30,22.000000,22.120001,21.270000,21.320000,21.320000,143400
2024-05-01,21.500000,21.900000,21.330000,21.549999,21.549999,66400
2024-05-02,21.500000,21.790001,21.500000,21.660000,21.660000,42600
2024-05-03,21.650000,21.780001,21.500000,21.650000,21.650000,107300
2024-05-06,21.740000,22.110001,21.740000,22.000000,22.000000,28400
